Order Date,Product Name,Category,Region,Quantity,Unit Price,Unit Cost,Sales,Profit,Margin_profit
1/1/2024,Sofa,Furniture,South,2,15,14,30,2,0.066666667
12/24/2024,Desk,Furniture,East,3,249,244,747,15,0.020080321
12/21/2024,USB Cable,Accessories,West,3,622,28,1866,1782,0.954983923
12/6/2024,Mouse,Accessories,North,8,184,120,1472,512,0.347826087
4/13/2024,Table,Furniture,East,8,769,65,6152,5632,0.915474642
1/25/2024,Desk,Furniture,North,7,713,607,4991,742,0.148667602
11/4/2024,Router,Electronics,West,4,922,716,3688,824,0.223427332
8/14/2024,Desk,Furniture,East,7,978,249,6846,5103,0.745398773
10/28/2024,Laptop,Electronics,South,3,455,226,1365,687,0.503296703
7/24/2024,Smartphone,Electronics,South,7,987,604,6909,2681,0.38804458
8/7/2024,Bed,Furniture,West,9,848,136,7632,6408,0.839622642
12/3/2024,Camera,Electronics,East,6,960,39,5760,5526,0.959375
4/16/2024,Sofa,Furniture,West,2,448,250,896,396,0.441964286
12/19/2024,Smartwatch,Electronics,South,7,456,141,3192,2205,0.690789474
11/26/2024,Bookshelf,Furniture,South,2,266,114,532,304,0.571428571
3/11/2024,Printer,Electronics,West,3,454,237,1362,651,0.477973568
4/15/2024,USB Cable,Accessories,East,3,173,171,519,6,0.011560694
11/24/2024,Bookshelf,Furniture,South,10,228,150,2280,780,0.342105263
8/13/2024,Bed,Furniture,East,9,534,250,4806,2556,0.531835206
12/18/2024,Office Chair,Furniture,South,10,224,157,2240,670,0.299107143
6/20/2024,Tablet,Electronics,East,3,851,102,2553,2247,0.880141011
10/9/2024,Bed,Furniture,East,6,416,84,2496,1992,0.798076923
1/26/2024,Bed,Furniture,North,10,953,534,9530,4190,0.439664218
4/10/2024,Camera,Electronics,South,5,683,613,3415,350,0.102489019
7/27/2024,Keyboard,Accessories,East,10,850,386,8500,4640,0.545882353
9/11/2024,Mouse,Accessories,North,10,133,21,1330,1120,0.842105263
6/2/2024,Printer,Electronics,West,7,984,573,6888,2877,0.417682927
9/1/2024,Office Chair,Furniture,North,5,165,6,825,795,0.963636364
8/2/2024,Smartphone,Electronics,South,6,353,158,2118,1170,0.552407932
12/6/2024,Mouse,Accessories,East,4,797,653,3188,576,0.180677541
3/7/2024,Bookshelf,Furniture,East,5,164,68,820,480,0.585365854
9/2/2024,Smartphone,Electronics,West,3,297,230,891,201,0.225589226
10/2/2024,Speaker,Accessories,South,1,429,228,429,201,0.468531469
1/6/2024,Keyboard,Accessories,North,8,803,269,6424,4272,0.665006227
5/30/2024,Printer,Electronics,South,1,875,679,875,196,0.224
4/18/2024,Sofa,Furniture,South,5,226,94,1130,660,0.584070796
2/21/2024,Sofa,Furniture,South,7,668,163,4676,3535,0.755988024
11/12/2024,Headphones,Accessories,East,4,473,6,1892,1868,0.987315011
12/31/2024,Speaker,Accessories,West,4,649,617,2596,128,0.049306626
1/29/2024,Desk,Furniture,North,8,52,10,416,336,0.807692308
9/8/2024,Bed,Furniture,South,5,890,443,4450,2235,0.502247191
8/13/2024,Router,Electronics,South,3,671,242,2013,1287,0.639344262
9/3/2024,USB Cable,Accessories,South,2,43,33,86,20,0.23255814
7/19/2024,Sofa,Furniture,South,9,953,50,8577,8127,0.947534103
7/9/2024,Printer,Electronics,East,7,71,14,497,399,0.802816901
10/8/2024,Monitor,Electronics,West,10,29,18,290,110,0.379310345
8/24/2024,Mouse,Accessories,North,3,398,78,1194,960,0.804020101
1/30/2024,Router,Electronics,South,1,745,625,745,120,0.161073826
7/31/2024,Monitor,Electronics,South,8,553,289,4424,2112,0.477396022
9/3/2024,Monitor,Electronics,South,1,516,287,516,229,0.44379845
11/12/2024,Smartwatch,Electronics,North,5,571,423,2855,740,0.259194396
7/20/2024,Smartphone,Electronics,East,1,994,219,994,775,0.779678068
11/10/2024,Printer,Electronics,West,6,605,109,3630,2976,0.819834711
9/20/2024,Table,Furniture,East,2,264,5,528,518,0.981060606
8/31/2024,Headphones,Accessories,West,4,825,293,3300,2128,0.644848485
1/14/2024,Speaker,Accessories,North,2,178,173,356,10,0.028089888
7/4/2024,Smartwatch,Electronics,West,1,235,132,235,103,0.438297872
3/17/2024,Camera,Electronics,South,10,835,747,8350,880,0.105389222
10/22/2024,Charger,Accessories,South,5,861,157,4305,3520,0.817653891
2/12/2024,Smartwatch,Electronics,North,7,972,347,6804,4375,0.643004115
6/28/2024,USB Cable,Accessories,East,5,760,738,3800,110,0.028947368
5/20/2024,Smartphone,Electronics,West,3,646,546,1938,300,0.154798762
10/12/2024,Mouse,Accessories,East,9,606,510,5454,864,0.158415842
4/28/2024,Camera,Electronics,East,2,258,181,516,154,0.298449612
9/22/2024,Bed,Furniture,North,7,647,456,4529,1337,0.295208655
3/30/2024,Router,Electronics,North,4,675,580,2700,380,0.140740741
5/13/2024,Laptop,Electronics,North,10,330,143,3300,1870,0.566666667
9/15/2024,Headphones,Accessories,West,7,379,75,2653,2128,0.802110818
4/14/2024,Desk,Furniture,East,3,964,909,2892,165,0.057053942
8/21/2024,Smartphone,Electronics,South,2,261,204,522,114,0.218390805
11/29/2024,Table,Furniture,North,4,999,14,3996,3940,0.985985986
11/18/2024,USB Cable,Accessories,East,8,21,5,168,128,0.761904762
7/11/2024,Smartphone,Electronics,East,10,182,65,1820,1170,0.642857143
1/21/2024,Laptop,Electronics,West,5,317,180,1585,685,0.432176656
4/21/2024,Monitor,Electronics,West,7,300,94,2100,1442,0.686666667
7/13/2024,Bed,Furniture,East,3,878,655,2634,669,0.253986333
2/6/2024,USB Cable,Accessories,South,2,100,84,200,32,0.16
6/14/2024,Charger,Accessories,East,5,50,32,250,90,0.36
1/28/2024,Smartphone,Electronics,West,8,773,536,6184,1896,0.306597671
7/24/2024,Laptop,Electronics,West,8,62,31,496,248,0.5
4/20/2024,Charger,Accessories,East,6,741,94,4446,3882,0.873144399
6/12/2024,Mouse,Accessories,South,5,898,252,4490,3230,0.719376392
5/15/2024,USB Cable,Accessories,North,6,461,457,2766,24,0.00867679
4/23/2024,Keyboard,Accessories,North,4,245,151,980,376,0.383673469
4/26/2024,Tablet,Electronics,West,1,865,758,865,107,0.123699422
11/9/2024,Mouse,Accessories,West,8,254,109,2032,1160,0.570866142
2/1/2024,Keyboard,Accessories,South,4,919,354,3676,2260,0.614798694
6/19/2024,Desk,Furniture,North,9,647,76,5823,5139,0.882534776
5/2/2024,Laptop,Electronics,East,8,35,13,280,176,0.628571429
2/27/2024,Mouse,Accessories,West,7,241,93,1687,1036,0.614107884
7/27/2024,Table,Furniture,North,2,741,408,1482,666,0.449392713
4/26/2024,Office Chair,Furniture,South,9,498,323,4482,1575,0.351405622
5/8/2024,Laptop,Electronics,West,10,784,152,7840,6320,0.806122449
9/2/2024,Smartphone,Electronics,North,9,528,489,4752,351,0.073863636
7/20/2024,Tablet,Electronics,West,4,171,8,684,652,0.953216374
5/22/2024,Table,Furniture,East,4,41,18,164,92,0.56097561
11/21/2024,Keyboard,Accessories,South,3,840,582,2520,774,0.307142857
8/2/2024,Office Chair,Furniture,South,1,90,63,90,27,0.3
2/21/2024,Tablet,Electronics,East,2,313,222,626,182,0.290734824
7/7/2024,Printer,Electronics,West,6,197,95,1182,612,0.517766497
3/16/2024,Office Chair,Furniture,East,4,658,599,2632,236,0.089665653
6/29/2024,USB Cable,Accessories,North,3,420,158,1260,786,0.623809524
5/16/2024,Laptop,Electronics,North,6,263,172,1578,546,0.346007605
12/15/2024,Router,Electronics,West,1,91,7,91,84,0.923076923
6/13/2024,Tablet,Electronics,East,8,891,858,7128,264,0.037037037
4/29/2024,Sofa,Furniture,North,2,686,484,1372,404,0.294460641
12/28/2024,Smartphone,Electronics,West,4,145,120,580,100,0.172413793
7/4/2024,Monitor,Electronics,West,2,619,171,1238,896,0.723747981
8/12/2024,Sofa,Furniture,East,1,463,161,463,302,0.652267819
4/11/2024,Keyboard,Accessories,North,2,639,164,1278,950,0.743348983
12/28/2024,Monitor,Electronics,South,10,437,337,4370,1000,0.228832952
5/2/2024,USB Cable,Accessories,East,2,271,145,542,252,0.464944649
9/11/2024,Keyboard,Accessories,East,2,491,200,982,582,0.592668024
1/30/2024,Mouse,Accessories,West,7,940,101,6580,5873,0.892553191
2/17/2024,Camera,Electronics,East,3,496,133,1488,1089,0.731854839
12/30/2024,Speaker,Accessories,West,3,253,175,759,234,0.308300395
7/5/2024,Camera,Electronics,South,3,387,115,1161,816,0.702842377
7/9/2024,Speaker,Accessories,East,5,201,68,1005,665,0.661691542
5/9/2024,Headphones,Accessories,East,9,182,78,1638,936,0.571428571
10/6/2024,Camera,Electronics,West,3,28,9,84,57,0.678571429
9/11/2024,Headphones,Accessories,North,10,172,154,1720,180,0.104651163
11/15/2024,Office Chair,Furniture,East,9,752,557,6768,1755,0.259308511
6/23/2024,Mouse,Accessories,South,8,717,157,5736,4480,0.781032078
6/24/2024,Bookshelf,Furniture,North,5,120,84,600,180,0.3
8/6/2024,Office Chair,Furniture,West,10,358,252,3580,1060,0.296089385
10/31/2024,Printer,Electronics,South,2,748,530,1496,436,0.29144385
2/5/2024,Charger,Accessories,South,6,369,241,2214,768,0.346883469
4/22/2024,Table,Furniture,West,1,802,157,802,645,0.804239401
8/19/2024,Smartwatch,Electronics,East,2,197,95,394,204,0.517766497
7/13/2024,Laptop,Electronics,West,6,613,264,3678,2094,0.569331158
9/27/2024,Office Chair,Furniture,South,8,722,432,5776,2320,0.40166205
10/23/2024,Router,Electronics,East,9,819,797,7371,198,0.026862027
7/11/2024,Table,Furniture,North,4,510,381,2040,516,0.252941176
3/12/2024,Smartphone,Electronics,North,9,881,856,7929,225,0.028376844
6/13/2024,Smartphone,Electronics,South,9,47,10,423,333,0.787234043
8/25/2024,Camera,Electronics,West,9,323,66,2907,2313,0.795665635
1/27/2024,Bookshelf,Furniture,East,5,654,163,3270,2455,0.750764526
3/16/2024,Router,Electronics,East,9,103,24,927,711,0.766990291
10/8/2024,Laptop,Electronics,South,3,770,766,2310,12,0.005194805
4/8/2024,Sofa,Furniture,East,7,321,273,2247,336,0.14953271
7/5/2024,Monitor,Electronics,North,3,858,652,2574,618,0.24009324
10/3/2024,Keyboard,Accessories,West,1,755,344,755,411,0.544370861
3/25/2024,Charger,Accessories,West,10,119,85,1190,340,0.285714286
10/14/2024,Smartwatch,Electronics,East,4,249,158,996,364,0.365461847
7/7/2024,Office Chair,Furniture,North,9,516,496,4644,180,0.03875969
1/31/2024,Sofa,Furniture,West,8,841,394,6728,3576,0.531510107
1/21/2024,Mouse,Accessories,South,8,425,116,3400,2472,0.727058824
12/22/2024,USB Cable,Accessories,South,1,512,159,512,353,0.689453125
1/26/2024,Keyboard,Accessories,South,4,379,362,1516,68,0.044854881
12/21/2024,Laptop,Electronics,South,10,269,108,2690,1610,0.598513011
7/30/2024,Tablet,Electronics,West,8,624,83,4992,4328,0.866987179
12/7/2024,Desk,Furniture,West,1,343,306,343,37,0.10787172
1/27/2024,Keyboard,Accessories,East,9,809,504,7281,2745,0.377008653
10/12/2024,Keyboard,Accessories,East,1,726,700,726,26,0.035812672
6/29/2024,Smartwatch,Electronics,East,3,271,171,813,300,0.36900369
1/23/2024,Router,Electronics,East,2,917,694,1834,446,0.243184297
3/1/2024,Sofa,Furniture,North,7,567,75,3969,3444,0.867724868
6/28/2024,Mouse,Accessories,East,9,299,201,2691,882,0.327759197
7/18/2024,Smartphone,Electronics,North,2,459,127,918,664,0.723311547
7/7/2024,Speaker,Accessories,South,4,746,84,2984,2648,0.887399464
10/30/2024,Bookshelf,Furniture,South,7,543,375,3801,1176,0.309392265
9/3/2024,Smartwatch,Electronics,North,2,45,15,90,60,0.666666667
5/15/2024,Office Chair,Furniture,North,8,928,831,7424,776,0.104525862
6/6/2024,Bookshelf,Furniture,North,7,579,526,4053,371,0.091537133
3/16/2024,Mouse,Accessories,North,9,158,145,1422,117,0.082278481
9/30/2024,Charger,Accessories,South,8,541,170,4328,2968,0.685767098
4/1/2024,Camera,Electronics,North,2,267,112,534,310,0.580524345
3/24/2024,Tablet,Electronics,East,5,469,409,2345,300,0.12793177
6/1/2024,Bookshelf,Furniture,South,6,467,381,2802,516,0.184154176
10/29/2024,Tablet,Electronics,East,6,140,65,840,450,0.535714286
8/19/2024,Mouse,Accessories,South,10,776,257,7760,5190,0.668814433
3/26/2024,USB Cable,Accessories,West,9,686,527,6174,1431,0.231778426
3/3/2024,Laptop,Electronics,South,1,523,259,523,264,0.504780115
11/21/2024,Table,Furniture,West,4,838,408,3352,1720,0.513126492
12/27/2024,Bed,Furniture,West,7,220,22,1540,1386,0.9
5/11/2024,Printer,Electronics,West,1,931,898,931,33,0.035445757
3/22/2024,Laptop,Electronics,West,2,775,539,1550,472,0.304516129
8/14/2024,Monitor,Electronics,West,10,954,826,9540,1280,0.134171908
7/10/2024,Sofa,Furniture,West,7,870,396,6090,3318,0.544827586
9/28/2024,Desk,Furniture,North,5,214,42,1070,860,0.803738318
1/5/2024,Table,Furniture,North,7,439,389,3073,350,0.113895216
9/30/2024,Monitor,Electronics,North,2,616,318,1232,596,0.483766234
7/14/2024,Smartwatch,Electronics,North,9,481,14,4329,4203,0.970893971
1/2/2024,Speaker,Accessories,West,7,707,221,4949,3402,0.687411598
10/19/2024,Sofa,Furniture,North,4,758,320,3032,1752,0.577836412
11/19/2024,Laptop,Electronics,North,3,543,127,1629,1248,0.76611418
9/7/2024,Office Chair,Furniture,East,8,702,499,5616,1624,0.289173789
1/31/2024,Keyboard,Accessories,East,7,96,58,672,266,0.395833333
1/13/2024,Charger,Accessories,East,9,473,464,4257,81,0.019027484
8/14/2024,Monitor,Electronics,South,7,479,289,3353,1330,0.396659708
5/12/2024,Bookshelf,Furniture,South,3,421,19,1263,1206,0.954869359
8/22/2024,Charger,Accessories,East,6,321,98,1926,1338,0.69470405
4/5/2024,Smartwatch,Electronics,West,3,950,24,2850,2778,0.974736842
12/29/2024,Router,Electronics,South,10,93,37,930,560,0.602150538
6/21/2024,Speaker,Accessories,South,3,208,166,624,126,0.201923077
6/9/2024,Keyboard,Accessories,South,1,857,388,857,469,0.547257876
12/6/2024,Table,Furniture,East,7,694,62,4858,4424,0.910662824
1/15/2024,Table,Furniture,East,3,884,512,2652,1116,0.42081448
8/14/2024,Laptop,Electronics,East,3,787,642,2361,435,0.184243964
12/2/2024,Laptop,Electronics,North,8,1000,913,8000,696,0.087
2/17/2024,Printer,Electronics,West,6,64,22,384,252,0.65625
10/2/2024,Smartphone,Electronics,North,3,254,126,762,384,0.503937008
6/3/2024,USB Cable,Accessories,West,8,392,153,3136,1912,0.609693878
1/15/2024,Sofa,Furniture,South,3,951,761,2853,570,0.199789695
6/15/2024,Desk,Furniture,East,7,856,21,5992,5845,0.97546729
1/23/2024,Mouse,Accessories,West,9,254,61,2286,1737,0.75984252
3/1/2024,Printer,Electronics,East,7,380,272,2660,756,0.284210526
11/3/2024,USB Cable,Accessories,South,2,633,37,1266,1192,0.941548183
5/3/2024,Mouse,Accessories,North,7,387,37,2709,2450,0.904392765
12/9/2024,Keyboard,Accessories,North,3,545,18,1635,1581,0.966972477
6/23/2024,Speaker,Accessories,South,9,748,53,6732,6255,0.929144385
3/12/2024,Printer,Electronics,North,9,848,268,7632,5220,0.683962264
5/16/2024,Bookshelf,Furniture,West,1,985,466,985,519,0.526903553
11/22/2024,Camera,Electronics,West,7,332,133,2324,1393,0.59939759
10/12/2024,Mouse,Accessories,North,3,595,146,1785,1347,0.754621849
12/2/2024,USB Cable,Accessories,North,8,893,133,7144,6080,0.85106383
11/29/2024,USB Cable,Accessories,South,5,595,461,2975,670,0.225210084
8/9/2024,Keyboard,Accessories,East,2,893,59,1786,1668,0.933930571
9/10/2024,Mouse,Accessories,South,2,727,301,1454,852,0.585969739
12/6/2024,Tablet,Electronics,South,8,839,506,6712,2664,0.396901073
2/13/2024,Table,Furniture,North,8,51,22,408,232,0.568627451
1/1/2024,Charger,Accessories,South,6,923,481,5538,2652,0.478873239
12/23/2024,Router,Electronics,East,4,105,33,420,288,0.685714286
4/20/2024,Table,Furniture,East,6,386,230,2316,936,0.404145078
7/27/2024,Tablet,Electronics,South,3,484,124,1452,1080,0.743801653
10/25/2024,Mouse,Accessories,West,8,759,670,6072,712,0.117259552
6/6/2024,Monitor,Electronics,East,5,514,351,2570,815,0.317120623
3/17/2024,USB Cable,Accessories,West,3,431,288,1293,429,0.331786543
9/3/2024,Headphones,Accessories,North,9,282,93,2538,1701,0.670212766
9/26/2024,Headphones,Accessories,North,8,600,592,4800,64,0.013333333
8/16/2024,USB Cable,Accessories,West,1,585,425,585,160,0.273504274
10/14/2024,Monitor,Electronics,North,8,46,20,368,208,0.565217391
3/3/2024,Mouse,Accessories,West,9,874,170,7866,6336,0.805491991
8/24/2024,Speaker,Accessories,North,6,235,130,1410,630,0.446808511
8/20/2024,Camera,Electronics,West,8,138,88,1104,400,0.362318841
9/6/2024,Table,Furniture,East,5,167,116,835,255,0.305389222
1/30/2024,Speaker,Accessories,East,10,133,83,1330,500,0.37593985
2/20/2024,Charger,Accessories,West,5,268,35,1340,1165,0.869402985
11/9/2024,Bookshelf,Furniture,West,10,627,302,6270,3250,0.518341308
2/17/2024,Bookshelf,Furniture,East,6,896,454,5376,2652,0.493303571
6/24/2024,Headphones,Accessories,West,1,465,9,465,456,0.980645161
7/24/2024,Tablet,Electronics,South,10,117,94,1170,230,0.196581197
12/9/2024,Keyboard,Accessories,West,9,380,229,3420,1359,0.397368421
7/31/2024,Monitor,Electronics,South,4,989,766,3956,892,0.225480283
5/17/2024,Speaker,Accessories,West,9,730,447,6570,2547,0.387671233
12/5/2024,Table,Furniture,East,3,955,854,2865,303,0.105759162
10/29/2024,Charger,Accessories,West,2,376,109,752,534,0.710106383
12/23/2024,Printer,Electronics,East,6,78,77,468,6,0.012820513
9/10/2024,USB Cable,Accessories,East,8,309,135,2472,1392,0.563106796
1/1/2024,Desk,Furniture,West,5,810,368,4050,2210,0.545679012
9/24/2024,Smartwatch,Electronics,West,1,470,21,470,449,0.955319149
7/29/2024,Monitor,Electronics,North,3,242,165,726,231,0.318181818
5/20/2024,Bed,Furniture,South,7,318,20,2226,2086,0.937106918
1/20/2024,Monitor,Electronics,East,8,772,284,6176,3904,0.632124352
6/4/2024,Sofa,Furniture,West,4,87,60,348,108,0.310344828
2/16/2024,Camera,Electronics,South,3,492,124,1476,1104,0.74796748
9/12/2024,Charger,Accessories,West,3,18,5,54,39,0.722222222
5/20/2024,Laptop,Electronics,North,4,418,220,1672,792,0.473684211
3/14/2024,Router,Electronics,East,2,564,498,1128,132,0.117021277
6/28/2024,Speaker,Accessories,East,2,534,381,1068,306,0.286516854
2/2/2024,Desk,Furniture,North,6,680,574,4080,636,0.155882353
6/20/2024,Camera,Electronics,South,5,316,187,1580,645,0.408227848
11/27/2024,Keyboard,Accessories,North,4,519,156,2076,1452,0.699421965
10/31/2024,USB Cable,Accessories,East,6,981,457,5886,3144,0.534148828
5/24/2024,Speaker,Accessories,West,4,677,341,2708,1344,0.496307238
7/24/2024,Office Chair,Furniture,North,5,731,641,3655,450,0.123119015
11/22/2024,Smartphone,Electronics,East,10,141,103,1410,380,0.269503546
10/9/2024,Smartphone,Electronics,North,8,526,289,4208,1896,0.450570342
7/21/2024,Headphones,Accessories,South,9,592,146,5328,4014,0.753378378
5/21/2024,Bed,Furniture,East,9,897,359,8073,4842,0.599777035
4/15/2024,Smartphone,Electronics,West,1,149,143,149,6,0.040268456
10/23/2024,Smartwatch,Electronics,East,3,37,29,111,24,0.216216216
5/26/2024,Sofa,Furniture,South,2,602,134,1204,936,0.777408638
9/15/2024,Tablet,Electronics,North,8,313,157,2504,1248,0.498402556
5/14/2024,Office Chair,Furniture,North,10,611,590,6110,210,0.034369885
4/11/2024,Bed,Furniture,North,2,263,211,526,104,0.197718631
5/4/2024,Smartwatch,Electronics,North,6,82,81,492,6,0.012195122
8/18/2024,Smartphone,Electronics,East,2,733,174,1466,1118,0.762619372
1/5/2024,Camera,Electronics,North,1,495,343,495,152,0.307070707
5/28/2024,Headphones,Accessories,East,8,491,430,3928,488,0.124236253
7/30/2024,Camera,Electronics,West,1,106,70,106,36,0.339622642
12/7/2024,Charger,Accessories,South,2,155,56,310,198,0.638709677
3/10/2024,Mouse,Accessories,West,2,17,6,34,22,0.647058824
9/3/2024,Monitor,Electronics,East,10,700,40,7000,6600,0.942857143
4/12/2024,Smartwatch,Electronics,South,6,396,290,2376,636,0.267676768
10/31/2024,Bed,Furniture,South,5,595,429,2975,830,0.278991597
2/26/2024,Laptop,Electronics,North,3,894,10,2682,2652,0.988814318
3/12/2024,Laptop,Electronics,East,8,382,134,3056,1984,0.64921466
11/9/2024,Tablet,Electronics,West,7,854,125,5978,5103,0.853629977
11/13/2024,Speaker,Accessories,South,2,902,492,1804,820,0.454545455
8/21/2024,Mouse,Accessories,East,7,769,249,5383,3640,0.676202861
6/11/2024,USB Cable,Accessories,North,10,736,572,7360,1640,0.222826087
